,country,region,co21980,co2pc1980,co2pc1981,co2pc1982,co2pc1983,co2pc1984,co2pc1985,co2pc1986,co2pc1987,co2pc1988,co2pc1989,co2pc1990,co2pc1991,co2pc1992,co2pc1993,co2pc1994,co2pc1995,co2pc1996,co2pc1997,co2pc1998,co2pc1999,co2pc2000,co2pc2001,co2pc2002,co2pc2003,co2pc2004,co2pc2005,co2pc2006,co2pc2007,co2pc2008,co2pc2009,co2pc2010,co2pc2011,co2pc2012,co2pc2013,co2pc2014,gdppc1980,gdppc1981,gdppc1982,gdppc1983,gdppc1984,gdppc1985,gdppc1986,gdppc1987,gdppc1988,gdppc1989,gdppc1990,gdppc1991,gdppc1992,gdppc1993,gdppc1994,gdppc1995,gdppc1996,gdppc1997,gdppc1998,gdppc1999,gdppc2000,gdppc2001,gdppc2002,gdppc2003,gdppc2004,gdppc2005,gdppc2006,gdppc2007,gdppc2008,gdppc2009,gdppc2010,gdppc2011,gdppc2012,gdppc2013,gdppc2014,logco2pc1980,logco2pc1981,logco2pc1982,logco2pc1983,logco2pc1984,logco2pc1985,logco2pc1986,logco2pc1987,logco2pc1988,logco2pc1989,logco2pc1990,logco2pc1991,logco2pc1992,logco2pc1993,logco2pc1994,logco2pc1995,logco2pc1996,logco2pc1997,logco2pc1998,logco2pc1999,logco2pc2000,logco2pc2001,logco2pc2002,logco2pc2003,logco2pc2004,logco2pc2005,logco2pc2006,logco2pc2007,logco2pc2008,logco2pc2009,logco2pc2010,logco2pc2011,logco2pc2012,logco2pc2013,logco2pc2014,loggdppc1980,loggdppc1981,loggdppc1982,loggdppc1983,loggdppc1984,loggdppc1985,loggdppc1986,loggdppc1987,loggdppc1988,loggdppc1989,loggdppc1990,loggdppc1991,loggdppc1992,loggdppc1993,loggdppc1994,loggdppc1995,loggdppc1996,loggdppc1997,loggdppc1998,loggdppc1999,loggdppc2000,loggdppc2001,loggdppc2002,loggdppc2003,loggdppc2004,loggdppc2005,loggdppc2006,loggdppc2007,loggdppc2008,loggdppc2009,loggdppc2010,loggdppc2011,loggdppc2012,loggdppc2013,loggdppc2014,co21980,co21981,co21982,co21983,co21984,co21985,co21986,co21987,co21988,co21989,co21990,co21991,co21992,co21993,co21994,co21995,co21996,co21997,co21998,co21999,co22000,co22001,co22002,co22003,co22004,co22005,co22006,co22007,co22008,co22009,co22010,co22011,co22012,co22013,co22014
218,Suriname,europe,464576,6.599231195,5.640864879,5.191834756,3.795793815,4.262866261,4.337078652,4.704549099,4.619393917,4.827965367,4.672808089,4.371423706,4.972143194,4.916589604,4.771906175,4.702740718,4.672437089,4.655204111,4.64268178,4.585434649,4.57010862,4.664057042,4.97059669,3.246983317,3.163914974,3.164286915,3.193713661,3.454401884,3.450494052,3.758312819,3.827451535,4.539301232,3.679477334,4.17347412,3.504243629,3.598912291,2211.28786,2468.463916,2535.187853,2438.748358,2368.856122,2368.176911,2381.461485,2571.92871,2985.489134,1366.458063,958.6146981,1084.974758,961.8333314,1001.716482,1391.600964,1565.212023,1921.879712,2039.854809,2415.77884,1904.424719,2012.260287,1750.558371,2267.721066,2611.356086,3006.189322,3590.626616,5197.93993,5744.424776,6831.956321,7408.667674,8255.796859,8263.172923,9201.008785,9402.233137,9472.0076,1.886953157,1.730037401,1.647087152,1.333893563,1.449941765,1.467201,1.548529934,1.53026351,1.57442513,1.541760195,1.475088747,1.603850973,1.59261512,1.562745842,1.54814547,1.541680796,1.537985757,1.535292169,1.522884899,1.519536973,1.539885679,1.603539891,1.177726355,1.151810177,1.151927727,1.161184397,1.239649326,1.238517424,1.323970138,1.342199186,1.512773087,1.302770713,1.428748811,1.253974699,1.280631658,7.701330367,7.81135134,7.838023017,7.799240219,7.770162469,7.769875702,7.775469648,7.852411367,8.001518876,7.219977316,6.865489219,6.989312001,6.868841183,6.90947029,7.238210136,7.355776572,7.561059003,7.620633912,7.789777015,7.551935257,7.60701389,7.467690085,7.726530671,7.867624939,8.00842855,8.186082011,8.556017659,8.655985059,8.829366342,8.910405901,9.018670882,9.019563924,9.127068408,9.148702508,9.156096159,2372.549,2031.518,1873.837,1375.125,1554.808,1598.812,1760.16,1760.16,1877.504,1855.502,1771.161,2053.52,2068.188,2042.519,2046.186,2064.521,2086.523,2108.525,2108.525,2126.86,2196.533,2368.882,1565.809,1543.807,1562.142,1595.145,1745.492,1763.827,1943.51,2002.182,2401.885,1969.179,2258.872,1917.841,1991.181
219,Slovak Republic,europe,0,,,,,,,,,,,,,8.328661591,8.05247737,7.560575842,7.854439175,7.688376418,7.625149374,7.509487589,7.272131497,6.659329488,7.317137791,7.300020532,7.349868072,7.212801455,7.325390806,7.277962961,6.843273815,7.010558568,6.319073237,6.721959562,6.395396289,6.059022901,6.11280356,5.661581328,,,,,,,,,,,2395.564582,2680.041026,2908.810832,3089.438276,3755.727737,4799.151051,5177.748864,5138.148679,5533.588845,5636.579532,5402.929754,5708.082659,6524.861878,8696.913242,10654.79371,11669.41975,13139.03218,16057.73314,18650.35912,16512.98197,16600.61359,18187.15744,17274.6423,18191.61279,18629.77966,,,,,,,,,,,,,2.11970277,2.085979792,2.022947357,2.061078872,2.039709632,2.031451912,2.016167233,1.984049439,1.896018802,1.990219239,1.987877161,1.994682364,1.975857427,1.991346506,1.98485101,1.923266245,1.947417379,1.843572558,1.905379714,1.855578402,1.80154855,1.810385516,1.73370324,,,,,,,,,,,7.781374216,7.893587382,7.975499628,8.035744566,8.23103735,8.476194317,8.552125659,8.544448114,8.618591861,8.637032695,8.594696632,8.64963846,8.783375064,9.070723442,9.273765183,9.364727003,9.483342635,9.683945828,9.833620681,9.711902137,9.717194937,9.808470989,9.756994942,9.808715931,9.832516636,0,,,,,,,,,,,,44183.683,42881.898,40421.341,42115.495,41312.422,41048.398,40480.013,39240.567,35885.262,39357.911,39251.568,39493.59,38749.189,39357.911,39104.888,36780.01,37711.428,34037.094,36240.961,34524.805,32764.645,33091.008,30678.122
220,Slovenia,europe,75764,,,,,,,,,,,,,6.250344854,6.609542582,6.705668873,7.238644496,7.519770415,7.985964946,7.666612166,7.683327912,7.23840366,7.611741112,7.731011817,7.772287175,7.884828934,7.931674693,8.094608116,8.049468764,8.58644121,7.491602314,7.485854369,7.350637628,7.185481044,6.869551393,6.213686845,,,,,,,,,,,9073.708741,6609.142127,6537.688205,6632.251195,7536.693039,10690.66523,10801.42843,10447.93571,11165.27633,11441.99702,10227.73677,10479.29634,11814.09994,14880.47154,17260.90151,18169.18091,19726.1265,23841.31792,27501.81027,24633.79785,23437.47202,24985.24827,22532.43564,23357.9392,24194.97435,,,,,,,,,,,,,1.832636639,1.888514451,1.902953269,1.979433965,2.017535608,2.077685619,2.036874818,2.039052775,1.979400693,2.029691938,2.045239749,2.050564481,2.064940525,2.070864198,2.091198175,2.085606097,2.150184356,2.013782702,2.013015156,1.994787062,1.972062468,1.927098805,1.826754415,,,,,,,,,,,9.113136362,8.79620914,8.785338896,8.799699572,8.927538776,9.277126231,9.287433666,9.254159698,9.320563914,9.345045814,9.2328586,9.257156812,9.377049007,9.607804997,9.756199194,9.807482081,9.889699254,10.0791754,10.22200711,10.11187468,10.06209139,10.12604086,10.02271113,10.05869221,10.09390022,0,,,,,,,,,,,,12478.801,13164.53,13340.546,14403.976,14954.026,15859.775,15192.381,15236.385,14396.642,15163.045,15419.735,15511.41,15746.098,15867.109,16244.81,16244.81,17355.911,15280.389,15335.394,15089.705,14781.677,14150.953,12812.498
221,Sweden,asia,40117,8.634769908,8.344564986,7.482205547,6.999367874,6.877325362,7.471990516,7.412135421,7.111037004,6.808940899,6.53871228,6.069368319,5.979200975,5.886699422,5.936305085,6.251746293,6.248524772,6.324031405,5.89509852,5.985459792,5.769666514,5.562430083,5.747026066,6.434228598,6.115194532,6.062241404,5.710313512,5.459003216,5.253521937,5.328098275,4.63141136,5.547348052,5.474957121,4.942300828,4.671420785,4.478182178,16875.61769,15383.85832,13560.41135,12444.36411,12928.77713,13489.23405,17747.32597,21509.32812,24215.8244,25328.69708,30196.05646,31409.21325,32374.67901,24107.83746,25776.15587,29947.46116,32626.95191,29938.02136,30191.50681,30614.23303,29323.20776,27010.44724,29618.68777,37008.59614,42491.96886,43134.71673,46312.48838,53387.94062,55814.01639,46256.23794,52132.91853,59666.07202,57197.19931,60347.68749,59241.60638,2.155797065,2.121610427,2.012527608,1.945819841,1.928229821,2.011161432,2.003118579,1.961648085,1.918236587,1.877740247,1.803254534,1.788286943,1.772695471,1.7810869,1.832860832,1.832345399,1.844356885,1.774121246,1.78933316,1.752614282,1.716035078,1.748682515,1.861631958,1.810776581,1.8020796,1.742273928,1.697266212,1.658898697,1.672994378,1.532861651,1.713319985,1.700184444,1.597830977,1.541463262,1.4992172,9.733625119,9.641074078,9.514909897,9.429023117,9.467210891,9.509647168,9.783990134,9.976241986,10.0947616,10.1396933,10.31546661,10.35485654,10.38513188,10.09029227,10.15720515,10.30719983,10.39289397,10.30688457,10.31531593,10.32922031,10.28613456,10.203979,10.29616078,10.51890549,10.65707037,10.67208344,10.74316693,10.88534017,10.92978031,10.74195161,10.86155186,10.99651883,10.95426021,11.00787791,10.98937938,71759.523,69430.978,62291.329,58297.966,57333.545,62394.005,62038.306,59717.095,57443.555,55533.048,51946.722,51525.017,51026.305,51756.038,54894.99,55155.347,55910.749,52148.407,52977.149,51106.979,49350.486,51125.314,57425.22,54781.313,54520.956,51561.687,49570.506,48059.702,49123.132,43065.248,52023.729,51734.036,47047.61,44847.41,43420.947
227,Chad,europe,177508,0.046300197,0.045312344,0.043523728,0.042495521,0.043641043,0.03526376,0.035640731,0.036582966,0.011808661,0.01778272,0.023982384,0.010720343,0.013267948,0.013966497,0.015141601,0.015692971,0.017194653,0.019059523,0.019349559,0.02003443,0.021065496,0.019860335,0.018702477,0.040683957,0.038799182,0.039587752,0.038924373,0.042710388,0.045576876,0.042506207,0.043259799,0.043608889,0.047899959,0.052978407,0.053407242,228.8223323,190.1075799,176.842139,172.2600394,185.3944493,202.745517,203.5011733,214.9380632,265.2408764,248.3038057,291.5532595,304.8747696,296.0393706,222.9232851,173.9903751,206.2610645,221.6730095,205.8627232,224.553884,190.5589772,165.7629866,196.9736976,220.3759764,291.9448516,453.5218172,658.3049578,709.7651951,798.5480013,925.6360843,800.4642249,891.6988174,983.4472327,967.408126,979.5339592,1018.930956,-3.072609063,-3.094175789,-3.134449018,-3.158356597,-3.131757218,-3.344899471,-3.334266166,-3.308172557,-4.438922034,-4.02952808,-3.730435718,-4.535612128,-4.322404077,-4.271093889,-4.19030929,-4.154542374,-4.063156816,-3.960188407,-3.94508565,-3.910302986,-3.860118838,-3.919030752,-3.979099304,-3.201921441,-3.249356115,-3.229235501,-3.246134669,-3.15331311,-3.088354796,-3.158105167,-3.140531505,-3.132494273,-3.038640631,-2.937870864,-2.929808924,5.432945861,5.247590122,5.175257465,5.149005192,5.222485714,5.311951582,5.31567177,5.370349908,5.580638381,5.514653019,5.675222698,5.719901101,5.690492454,5.406827699,5.158999982,5.32914267,5.401203366,5.327209554,5.414115696,5.249961738,5.110558977,5.283070205,5.395335071,5.67656492,6.117043377,6.489668286,6.564934204,6.68279508,6.83048116,6.68519184,6.793128427,6.891063984,6.87462046,6.887076907,6.926509274,209.019,209.019,205.352,205.352,216.353,179.683,187.017,198.018,66.006,102.676,143.013,66.006,84.341,91.675,102.676,110.01,124.678,143.013,150.347,161.348,176.016,172.349,168.682,381.368,377.701,399.703,407.037,462.042,509.713,491.378,517.047,539.049,612.389,700.397,729.733
230,Togo,mena,32068,0.264158225,0.222968901,0.251541696,0.180504748,0.193808292,0.169090383,0.210443699,0.220754786,0.221405754,0.22728307,0.205000805,0.218330765,0.211884473,0.214792905,0.202010816,0.225592606,0.243690623,0.219891613,0.251725762,0.321407743,0.276268469,0.229614541,0.237079979,0.274476099,0.255520628,0.238514053,0.211892491,0.237845036,0.276678743,0.445260993,0.411144811,0.373596922,0.367035258,0.382269109,0.36731663,417.6685258,342.1913045,281.8103589,252.974371,228.6482558,234.3563261,315.4619345,359.7906208,385.4255265,367.7925841,431.4501598,414.7820816,429.0420348,306.1505635,238.4653956,309.8184402,336.9772364,334.1433955,342.658274,329.6959964,302.2063943,292.5673576,326.8556001,396.0300441,412.589392,406.4009505,407.6946979,449.1442328,544.1475234,538.4419516,533.508792,586.3288415,571.8394289,621.2222598,640.0816111,-1.331207018,-1.500722975,-1.380146514,-1.711998197,-1.640885794,-1.777321896,-1.558537125,-1.510702759,-1.50775827,-1.481559034,-1.584741373,-1.521744095,-1.551714092,-1.538080948,-1.599434038,-1.489024535,-1.411855797,-1.514620522,-1.37941503,-1.135044734,-1.286382172,-1.471353285,-1.439357731,-1.292891093,-1.364452137,-1.433327048,-1.551676251,-1.436135927,-1.284898218,-0.809094668,-0.888809788,-0.984577811,-1.002297365,-0.961630445,-1.001531051,6.034688117,5.835369951,5.641234359,5.533288183,5.432184822,5.456842718,5.754038023,5.885522253,5.954347988,5.907519149,6.067151999,6.027753278,6.061554897,5.724077019,5.474224208,5.735986449,5.82001538,5.811570229,5.836733665,5.798171007,5.711110209,5.678694923,5.789518483,5.981490077,6.02245289,6.007340235,6.010518605,6.107344067,6.299220393,6.288679694,6.27947555,6.373880795,6.348858233,6.431688924,6.461595686,718.732,627.057,733.4,546.383,608.722,550.05,707.731,766.403,792.072,836.076,773.737,843.41,836.076,865.412,832.409,953.42,1059.763,986.423,1166.106,1536.473,1360.457,1162.439,1232.112,1463.133,1397.127,1338.455,1221.111,1408.128,1683.153,2783.253,2640.24,2464.224,2486.226,2658.575,2621.905
231,Thailand,asia,16821,0.847192872,0.78733138,0.769642743,0.846113989,0.899761185,0.935517781,0.938135708,1.055592048,1.220651642,1.414537742,1.605531001,1.743463906,1.898928216,2.141825983,2.363623731,2.70995521,2.997746456,3.055502773,2.668625982,2.827127608,2.879479006,3.062682065,3.251525498,3.479084124,3.741626083,3.782970222,3.829780667,3.814436334,3.794376677,4.002028449,4.195642184,4.122106569,4.372282402,4.403714762,4.620377146,682.929843,721.0592702,742.8510667,798.0804181,818.0389655,747.7034373,813.4516734,936.780302,1123.437643,1295.464722,1508.942737,1716.415599,1927.882737,2209.371832,2491.42809,2846.583364,3043.981173,2468.179209,1845.831225,2033.255822,2007.736363,1893.26831,2096.187999,2359.116494,2660.122791,2894.061896,3369.547815,3973.019618,4379.659877,4213.001541,5076.342992,5492.115427,5860.58061,6168.264895,5951.883702,-0.165826898,-0.239106052,-0.261828842,-0.16710119,-0.105625901,-0.066655127,-0.063860662,0.054101792,0.199384849,0.346802794,0.473454544,0.555873885,0.64128963,0.761658728,0.860195921,0.996932107,1.097860825,1.116944153,0.981563726,1.039261217,1.057609377,1.119291024,1.17912427,1.246769076,1.319520298,1.330509474,1.342807534,1.338792904,1.333520149,1.386801345,1.434046411,1.416364336,1.475285162,1.482448449,1.530476335,6.526392135,6.580721339,6.610495576,6.682209367,6.706909971,6.617006425,6.701286519,6.842448785,7.024148588,7.166624768,7.31916451,7.447993441,7.564177652,7.700463515,7.820611355,7.953874734,8.020921534,7.811235995,7.520684983,7.61739364,7.604763179,7.546059879,7.647875736,7.766042461,7.886127563,7.970416295,8.122533835,8.287281694,8.384726347,8.345930628,8.532346398,8.611068784,8.676003958,8.727172861,8.691463037,40135.315,38048.792,37909.446,42452.859,45973.179,48672.091,49702.518,56944.843,67003.424,78891.838,90805.921,99782.737,109778.979,124949.358,139158.983,161153.649,180255.052,185916.9,164347.606,176126.01,181270.811,194600.356,208322.27,224574.414,243188.106,247467.495,252047.578,252447.281,252443.614,267602.992,281926.294,278317.966,296597.961,300088.945,316212.744
232,Tajikistan,mena,66519,,,,,,,,,,,,,1.329518033,0.925712927,0.415180783,0.424915305,0.483179879,0.362475951,0.414313298,0.411661528,0.359837081,0.362723793,0.292704206,0.317283052,0.384731813,0.359715206,0.384043566,0.45794198,0.402814452,0.333103228,0.338084867,0.305364592,0.37252844,0.431772052,0.628730158,,,,,,,,,,,497.6320261,469.3379255,346.9784139,294.4038807,268.0002958,213.6353402,178.361221,155.1884916,219.0404999,177.5597157,138.4288795,171.0479834,190.0025003,237.7574442,311.6273248,340.5830327,408.8385907,526.6429154,715.8651105,676.1234193,749.552711,847.3821018,969.2964731,1048.227293,1104.171689,,,,,,,,,,,,,0.284816495,-0.077191106,-0.879041232,-0.855865412,-0.727366274,-1.014797149,-0.881132833,-0.887553801,-1.022103903,-1.014113635,-1.228592716,-1.147960995,-0.955208777,-1.022442655,-0.95699928,-0.781012784,-0.90927924,-1.099302843,-1.084458329,-1.186248833,-0.987441895,-0.839857487,-0.464053116,,,,,,,,,,,6.2098609,6.151323032,5.84926257,5.684952568,5.590988084,5.364270544,5.183810825,5.044640453,5.389256644,5.179306979,4.930356688,5.141944122,5.247037232,5.471251012,5.741808002,5.830658951,6.013320434,6.266522739,6.573491756,6.516375632,6.619476643,6.742151717,6.876570523,6.954855724,7.00685073,0,,,,,,,,,,,,7315.665,5177.804,2357.881,2449.556,2827.257,2152.529,2497.227,2519.229,2236.87,2291.875,1881.171,2075.522,2563.233,2442.222,2658.575,3234.294,2904.264,2453.223,2544.898,2350.547,2933.6,3479.983,5188.805
233,Turkmenistan,mena,45559,,,,,,,,,,,,,8.469230428,7.060100644,8.149181964,8.080253983,7.153793512,7.031527289,7.27172011,8.436472476,8.312217333,8.342192944,8.669542224,9.579936221,9.895300018,10.16656003,10.29328732,11.50742063,11.51415089,10.05212428,11.26147873,12.07311921,12.31475484,12.43590562,12.51709612,,,,,,,,684.2204828,861.7838871,838.5663434,865.789417,846.6461572,820.6842727,792.6684621,622.3706261,589.905474,554.8327509,562.6370536,590.393217,548.6991476,643.174726,774.4828307,967.8901647,1283.911263,1453.916238,1704.417531,2136.474322,2600.369292,3904.463719,4036.455999,4439.200382,5649.952278,6675.185658,7304.287132,7962.239098,,,,,,,,,,,,,2.136439646,1.954459307,2.09791755,2.089423306,1.967642777,1.950403935,1.983992867,2.132564268,2.1177264,2.121326125,2.159815989,2.259670934,2.292059899,2.319103906,2.331491966,2.442992099,2.443576791,2.307783983,2.42138794,2.490981428,2.510798124,2.520587903,2.527095399,,,,,,,,6.528280209,6.759004528,6.7316937,6.763641712,6.741282847,6.710138471,6.675405054,6.433535777,6.379962311,6.318666719,6.332634755,6.380788784,6.307550291,6.466416423,6.652195491,6.875118615,7.157666372,7.282016048,7.440978707,7.666912236,7.863408749,8.269875721,8.303122358,8.398229545,8.639402378,8.806152297,8.896216733,8.982465533,0,,,,,,,,,,,,33028.669,28316.574,33534.715,34000.424,30670.788,30623.117,32093.584,37678.425,37539.079,38074.461,39966.633,44601.721,46541.564,48338.394,49511.834,56042.761,56831.166,50340.576,57289.541,62467.345,64872.897,66735.733,68422.553
235,Timor-Leste,europe,135294,,,,,,,,,,,,,,,,,,,,,,,0.174866207,0.170358607,0.181106356,0.176876504,0.176778181,0.176911825,0.191092549,0.211634429,0.214616428,0.22071489,0.258924584,0.381550254,0.399696508,,,,,,,,,,,,,,,,,,,,,497.1314157,574.4567556,553.463055,573.657502,1109.560136,1822.574955,2614.875038,2779.875017,4160.734435,2978.437303,3656.952175,5095.489043,5879.699782,4888.317123,3441.650571,,,,,,,,,,,,,,,,,,,,,,,-1.743734129,-1.769849611,-1.708670818,-1.732303507,-1.732859547,-1.732103834,-1.654997419,-1.552894884,-1.5389029,-1.510883501,-1.351218441,-0.96351271,-0.91704975,,,,,,,,,,,,,,,,,,,,,6.208854409,6.353424821,6.316195002,6.352032532,7.011718942,7.508005591,7.868971589,7.930161248,8.333446885,7.999154047,8.20438534,8.536110926,8.679260982,8.494603377,8.143706452,0,,,,,,,,,,,,,,,,,,,,,,161.348,161.348,176.016,176.016,179.683,183.35,201.685,227.354,234.688,245.689,293.36,440.04,469.376
237,Tonga,mena,24675,0.433866474,0.510346969,0.469922363,0.508604594,0.508284642,0.507700009,0.506663974,0.583168117,0.736571133,0.734552087,0.810011676,1.001007916,0.730332603,0.88262503,0.957551259,0.993394182,0.799881587,1.024736336,0.906999753,1.128516034,0.973145663,0.893600171,1.036900891,1.178282742,1.097706999,1.126574501,1.261921617,1.108168179,1.170556883,1.270690153,1.1284596,0.991444738,1.035099331,1.117021068,1.19779665,572.8676408,666.3385041,662.8310363,649.3610725,685.038113,639.6296255,724.8092808,865.8425319,1127.562531,1121.178005,1194.541034,1387.996781,1436.76863,1449.290836,2024.002163,2110.392326,2280.842709,2195.790938,1944.585264,2017.671721,2065.502661,1840.291495,1845.418595,2033.790901,2288.593015,2598.2472,2892.039182,2925.91276,3380.613351,3062.533091,3553.220614,4084.624132,4597.742305,4428.566481,4393.940811,-0.835018456,-0.672664453,-0.755187783,-0.676084393,-0.676713669,-0.677864539,-0.679907268,-0.539279769,-0.305749465,-0.308494371,-0.210706617,0.001007408,-0.314255228,-0.124854823,-0.043376025,-0.006627733,-0.223291579,0.024435346,-0.097613101,0.120903525,-0.027221503,-0.11249684,0.036236352,0.164058075,0.093223458,0.119181614,0.232635652,0.102708363,0.157479604,0.23956018,0.120853517,-0.008592068,0.034497394,0.110665381,0.180483744,6.350654697,6.501797806,6.49652011,6.475988914,6.529474476,6.460889299,6.585908559,6.763703058,7.02781353,7.022135202,7.085517319,7.235616822,7.270151864,7.278829637,7.612832099,7.654629146,7.732300263,7.694297597,7.572804001,7.609699512,7.633128895,7.517679259,7.520461411,7.617656769,7.735692504,7.862592343,7.969717132,7.981361766,8.125812437,8.02699766,8.175609686,8.314984991,8.433320659,8.395831217,8.387981782,40.337,47.671,44.004,47.671,47.671,47.671,47.671,55.005,69.673,69.673,77.007,95.342,69.673,84.341,91.675,95.342,77.007,99.009,88.008,110.01,95.342,88.008,102.676,117.344,110.01,113.677,128.345,113.677,121.011,132.012,117.344,102.676,106.343,113.677,121.011
240,Trinidad and Tobago,africa,68155,15.61462705,15.6631899,16.45209461,14.32554032,15.18135981,17.73518416,14.69116624,14.66749655,13.17698748,13.30918154,13.94288585,13.84333127,15.4871871,14.45137969,13.9575613,13.57216871,16.37328247,14.59991364,15.15691589,17.83695497,18.81317173,20.72512252,22.40889734,24.92074069,25.91383845,29.4264629,32.76356808,34.75442871,33.76743457,33.98747928,36.09165552,35.12550948,33.77371196,34.38100318,33.96641445,5748.668196,6345.001087,7268.099379,6821.850306,6715.659199,6302.668467,4051.479992,4016.41951,3734.452411,3564.359874,4150.301855,4318.519996,4398.502236,3754.76716,3959.285053,4249.094373,4579.970821,4554.320308,4790.138924,5387.138813,6435.164683,6939.801184,7053.070804,8807.900379,10293.80541,12327.23317,14102.49585,16539.87811,21204.10497,14514.14172,16683.35538,19034.1492,19161.95991,20026.78753,20169.65301,2.748208106,2.751313367,2.800452801,2.662043981,2.720068347,2.875550472,2.687246377,2.685633927,2.578471935,2.588454138,2.634969403,2.62780362,2.740013043,2.67078989,2.63602139,2.608021278,2.795650889,2.681015614,2.718456922,2.881272427,2.934557248,3.031346613,3.109458083,3.215700416,3.254777129,3.381894368,3.489317169,3.548307009,3.519496864,3.5259922,3.58606169,3.558927632,3.519682747,3.537504179,3.525372226,8.656723489,8.755422551,8.891250103,8.82788602,8.812197272,8.748728389,8.306837523,8.298146116,8.225356477,8.178739758,8.330936347,8.370668029,8.389019361,8.230781554,8.283818746,8.354461151,8.429447906,8.42383158,8.474314693,8.59176969,8.769532711,8.845028405,8.861218376,9.083404368,9.239297577,9.419566173,9.554107071,9.713529599,9.961950073,9.582878744,9.722166818,9.853989971,9.860682338,9.904826033,9.911934428,16937.873,17260.569,18426.675,16303.482,17535.594,20755.22,17385.247,17520.926,15867.109,16142.134,17025.881,17014.88,19152.741,17971.967,17440.252,17022.214,20590.205,18393.672,19123.405,22544.716,23839.167,26354.729,28620.935,31987.241,33432.039,38151.468,42676.546,45474.467,44385.368,44895.081,47935.024,46933.933,45419.462,46541.564,46273.873
